7.715606689453125000e-02,9.228439331054687500e-01,1.000000000000000000e+00
8.023591041564941406e-01,1.976408660411834717e-01,0.000000000000000000e+00
9.505318999290466309e-01,4.946808889508247375e-02,0.000000000000000000e+00
9.169282913208007812e-01,8.307173103094100952e-02,0.000000000000000000e+00
9.862856864929199219e-01,1.371429301798343658e-02,0.000000000000000000e+00
8.858531713485717773e-01,1.141468137502670288e-01,0.000000000000000000e+00
9.778432250022888184e-01,2.215678244829177856e-02,0.000000000000000000e+00
5.166380405426025391e-01,4.833619296550750732e-01,0.000000000000000000e+00
4.313089847564697266e-01,5.686910152435302734e-01,1.000000000000000000e+00
6.837494373321533203e-01,3.162505924701690674e-01,0.000000000000000000e+00
8.152102231979370117e-01,1.847897768020629883e-01,0.000000000000000000e+00
9.569019675254821777e-01,4.309802502393722534e-02,0.000000000000000000e+00
9.129640460014343262e-01,8.703595399856567383e-02,0.000000000000000000e+00
9.819954037666320801e-01,1.800458319485187531e-02,0.000000000000000000e+00
9.808406233787536621e-01,1.915939524769783020e-02,0.000000000000000000e+00
6.411023139953613281e-01,3.588976860046386719e-01,0.000000000000000000e+00
9.663355946540832520e-01,3.366441652178764343e-02,0.000000000000000000e+00
2.514020204544067383e-01,7.485979795455932617e-01,1.000000000000000000e+00
9.738357067108154297e-01,2.616426721215248108e-02,0.000000000000000000e+00
9.673043489456176758e-01,3.269563615322113037e-02,0.000000000000000000e+00
9.721213579177856445e-01,2.787865512073040009e-02,0.000000000000000000e+00
9.137871265411376953e-01,8.621284365653991699e-02,0.000000000000000000e+00
9.635187983512878418e-01,3.648117557168006897e-02,0.000000000000000000e+00
4.059594869613647461e-02,9.594040513038635254e-01,1.000000000000000000e+00
9.949115514755249023e-01,5.088452249765396118e-03,0.000000000000000000e+00
9.574300646781921387e-01,4.256995767354965210e-02,0.000000000000000000e+00
9.453486800193786621e-01,5.465129390358924866e-02,0.000000000000000000e+00
9.556065797805786133e-01,4.439342394471168518e-02,0.000000000000000000e+00
7.951111793518066406e-01,2.048888206481933594e-01,0.000000000000000000e+00
6.008273363113403320e-01,3.991726934909820557e-01,0.000000000000000000e+00
4.432981610298156738e-01,5.567018389701843262e-01,1.000000000000000000e+00
9.514966607093811035e-01,4.850332066416740417e-02,0.000000000000000000e+00
8.378207683563232422e-01,1.621792018413543701e-01,0.000000000000000000e+00
7.168222665786743164e-01,2.831777632236480713e-01,0.000000000000000000e+00
9.887475371360778809e-01,1.125246845185756683e-02,0.000000000000000000e+00
5.989478230476379395e-01,4.010521769523620605e-01,0.000000000000000000e+00
5.590460300445556641e-01,4.409539699554443359e-01,0.000000000000000000e+00
6.487701535224914551e-01,3.512298464775085449e-01,0.000000000000000000e+00
6.952965259552001953e-02,9.304703474044799805e-01,1.000000000000000000e+00
9.725146293640136719e-01,2.748539671301841736e-02,0.000000000000000000e+00
8.621725440025329590e-01,1.378274708986282349e-01,0.000000000000000000e+00
9.783477187156677246e-01,2.165227197110652924e-02,0.000000000000000000e+00
9.253494739532470703e-01,7.465053349733352661e-02,0.000000000000000000e+00
9.763314723968505859e-01,2.366855368018150330e-02,0.000000000000000000e+00
9.794301390647888184e-01,2.056988142430782318e-02,0.000000000000000000e+00
8.240094184875488281e-01,1.759905964136123657e-01,0.000000000000000000e+00
8.511677980422973633e-01,1.488321870565414429e-01,0.000000000000000000e+00
9.311841130256652832e-01,6.881586462259292603e-02,0.000000000000000000e+00
9.751583337783813477e-01,2.484168298542499542e-02,0.000000000000000000e+00
8.783168196678161621e-01,1.216831952333450317e-01,0.000000000000000000e+00
9.759800434112548828e-01,2.401993423700332642e-02,0.000000000000000000e+00
9.385439753532409668e-01,6.145600602030754089e-02,0.000000000000000000e+00
9.519017934799194336e-01,4.809820279479026794e-02,0.000000000000000000e+00
9.585676789283752441e-01,4.143233224749565125e-02,0.000000000000000000e+00
9.896377325057983398e-01,1.036228239536285400e-02,0.000000000000000000e+00
9.716710448265075684e-01,2.832896821200847626e-02,0.000000000000000000e+00
9.283594489097595215e-01,7.164056599140167236e-02,0.000000000000000000e+00
8.964453935623168945e-01,1.035545840859413147e-01,0.000000000000000000e+00
9.253892898559570312e-01,7.461071759462356567e-02,0.000000000000000000e+00
7.899668216705322266e-01,2.100331932306289673e-01,0.000000000000000000e+00
9.720824956893920898e-01,2.791750244796276093e-02,0.000000000000000000e+00
2.445427179336547852e-01,7.554572820663452148e-01,1.000000000000000000e+00
9.742322564125061035e-01,2.576772868633270264e-02,0.000000000000000000e+00
8.592978715896606445e-01,1.407021433115005493e-01,0.000000000000000000e+00
9.007050395011901855e-01,9.929494559764862061e-02,0.000000000000000000e+00
8.705829381942749023e-01,1.294170618057250977e-01,0.000000000000000000e+00
8.445544242858886719e-01,1.554455608129501343e-01,0.000000000000000000e+00
8.627493381500244141e-01,1.372506618499755859e-01,0.000000000000000000e+00
9.276915788650512695e-01,7.230845093727111816e-02,0.000000000000000000e+00
9.444674253463745117e-01,5.553260445594787598e-02,0.000000000000000000e+00
5.824115872383117676e-01,4.175884127616882324e-01,0.000000000000000000e+00
9.302697777748107910e-01,6.973022222518920898e-02,0.000000000000000000e+00
5.248885154724121094e-01,4.751114547252655029e-01,0.000000000000000000e+00
8.499705195426940918e-01,1.500294953584671021e-01,0.000000000000000000e+00
7.006245851516723633e-01,2.993754446506500244e-01,0.000000000000000000e+00
9.951362609863281250e-01,4.863737151026725769e-03,0.000000000000000000e+00
6.125482320785522461e-01,3.874517679214477539e-01,0.000000000000000000e+00
9.140388965606689453e-01,8.596112579107284546e-02,0.000000000000000000e+00
9.704005718231201172e-01,2.959941327571868896e-02,0.000000000000000000e+00
4.616491198539733887e-01,5.383508801460266113e-01,1.000000000000000000e+00
2.645302414894104004e-01,7.354697585105895996e-01,1.000000000000000000e+00
9.659268260002136230e-01,3.407317772507667542e-02,0.000000000000000000e+00
9.856511950492858887e-01,1.434882730245590210e-02,0.000000000000000000e+00
1.462270021438598633e-01,8.537729978561401367e-01,1.000000000000000000e+00
7.379168272018432617e-01,2.620831429958343506e-01,0.000000000000000000e+00
9.776917695999145508e-01,2.230823785066604614e-02,0.000000000000000000e+00
9.716147184371948242e-01,2.838525362312793732e-02,0.000000000000000000e+00
9.738180637359619141e-01,2.618193998932838440e-02,0.000000000000000000e+00
9.522438645362854004e-01,4.775615036487579346e-02,0.000000000000000000e+00
7.554256916046142578e-01,2.445743232965469360e-01,0.000000000000000000e+00
9.709932208061218262e-01,2.900677546858787537e-02,0.000000000000000000e+00
9.726564288139343262e-01,2.734359726309776306e-02,0.000000000000000000e+00
9.540854096412658691e-01,4.591456428170204163e-02,0.000000000000000000e+00
9.179612398147583008e-01,8.203878253698348999e-02,0.000000000000000000e+00
9.472520351409912109e-01,5.274798348546028137e-02,0.000000000000000000e+00
9.785960316658020020e-01,2.140396274626255035e-02,0.000000000000000000e+00
8.584249019622802734e-01,1.415751278400421143e-01,0.000000000000000000e+00
8.370762467384338379e-01,1.629237681627273560e-01,0.000000000000000000e+00
9.675883054733276367e-01,3.241172060370445251e-02,0.000000000000000000e+00
9.459851384162902832e-01,5.401487275958061218e-02,0.000000000000000000e+00
6.285827755928039551e-01,3.714172244071960449e-01,0.000000000000000000e+00
8.364157080650329590e-01,1.635842919349670410e-01,0.000000000000000000e+00
8.714698553085327148e-01,1.285301148891448975e-01,0.000000000000000000e+00
9.721038937568664551e-01,2.789609320461750031e-02,0.000000000000000000e+00
4.657664299011230469e-01,5.342335700988769531e-01,1.000000000000000000e+00
9.139781594276428223e-01,8.602184057235717773e-02,0.000000000000000000e+00
9.628940224647521973e-01,3.710599616169929504e-02,0.000000000000000000e+00
9.632714986801147461e-01,3.672850131988525391e-02,0.000000000000000000e+00
8.374662399291992188e-01,1.625337898731231689e-01,0.000000000000000000e+00
9.290435314178466797e-01,7.095646858215332031e-02,0.000000000000000000e+00
5.854655504226684570e-01,4.145344197750091553e-01,0.000000000000000000e+00
8.133637309074401855e-01,1.866362541913986206e-01,0.000000000000000000e+00
9.614848494529724121e-01,3.851514682173728943e-02,0.000000000000000000e+00
8.715881109237670898e-01,1.284119188785552979e-01,0.000000000000000000e+00
3.085915446281433105e-01,6.914084553718566895e-01,1.000000000000000000e+00
9.331597089767456055e-01,6.684026122093200684e-02,0.000000000000000000e+00
8.406743407249450684e-01,1.593256741762161255e-01,0.000000000000000000e+00
9.728268384933471680e-01,2.717317640781402588e-02,0.000000000000000000e+00
9.431731700897216797e-01,5.682685598731040955e-02,0.000000000000000000e+00
9.914525151252746582e-01,8.547490462660789490e-03,0.000000000000000000e+00
9.481344819068908691e-01,5.186554417014122009e-02,0.000000000000000000e+00
3.514469861984252930e-01,6.485530138015747070e-01,1.000000000000000000e+00
9.258999824523925781e-01,7.410001009702682495e-02,0.000000000000000000e+00
9.391182661056518555e-01,6.088171526789665222e-02,0.000000000000000000e+00
5.292462110519409180e-01,4.707538187503814697e-01,0.000000000000000000e+00
7.784191370010375977e-01,2.215808480978012085e-01,0.000000000000000000e+00
4.359382390975952148e-01,5.640617609024047852e-01,1.000000000000000000e+00
9.967774152755737305e-01,3.222556319087743759e-03,0.000000000000000000e+00
7.316486835479736328e-01,2.683512866497039795e-01,0.000000000000000000e+00
6.846842765808105469e-01,3.153157234191894531e-01,0.000000000000000000e+00
9.722210168838500977e-01,2.777898497879505157e-02,0.000000000000000000e+00
3.846519589424133301e-01,6.153480410575866699e-01,1.000000000000000000e+00
5.060195922851562500e-01,4.939804375171661377e-01,0.000000000000000000e+00
9.196286797523498535e-01,8.037132024765014648e-02,0.000000000000000000e+00
2.785801887512207031e-01,7.214198112487792969e-01,1.000000000000000000e+00
5.332504510879516602e-01,4.667495787143707275e-01,0.000000000000000000e+00
8.860001564025878906e-01,1.139998510479927063e-01,0.000000000000000000e+00
9.075164794921875000e-01,9.248352795839309692e-02,0.000000000000000000e+00
7.063405513763427734e-01,2.936594188213348389e-01,0.000000000000000000e+00
8.350884914398193359e-01,1.649115085601806641e-01,0.000000000000000000e+00
3.666887283325195312e-01,6.333112716674804688e-01,1.000000000000000000e+00
9.783287644386291504e-01,2.167122438549995422e-02,0.000000000000000000e+00
1.984601020812988281e-01,8.015398979187011719e-01,1.000000000000000000e+00
7.046687602996826172e-01,2.953312695026397705e-01,0.000000000000000000e+00
7.180496454238891602e-01,2.819503843784332275e-01,0.000000000000000000e+00
9.382264614105224609e-01,6.177354231476783752e-02,0.000000000000000000e+00
7.230110764503479004e-01,2.769889235496520996e-01,0.000000000000000000e+00
3.070294857025146484e-03,9.969297051429748535e-01,1.000000000000000000e+00
9.851084351539611816e-01,1.489155553281307220e-02,0.000000000000000000e+00
1.067964434623718262e-01,8.932035565376281738e-01,1.000000000000000000e+00
8.551871776580810547e-02,9.144812822341918945e-01,1.000000000000000000e+00
7.798335552215576172e-01,2.201664149761199951e-01,0.000000000000000000e+00
7.919639945030212402e-01,2.080360203981399536e-01,0.000000000000000000e+00
8.915924429893493652e-01,1.084075495600700378e-01,0.000000000000000000e+00
7.711501717567443848e-01,2.288498133420944214e-01,0.000000000000000000e+00
8.428112864494323730e-01,1.571886986494064331e-01,0.000000000000000000e+00
9.758447408676147461e-01,2.415524981915950775e-02,0.000000000000000000e+00
9.196697473526000977e-01,8.033026754856109619e-02,0.000000000000000000e+00
9.469015002250671387e-01,5.309848487377166748e-02,0.000000000000000000e+00
9.564900398254394531e-01,4.350993037223815918e-02,0.000000000000000000e+00
7.732382416725158691e-01,2.267617732286453247e-01,0.000000000000000000e+00
8.468716144561767578e-01,1.531283855438232422e-01,0.000000000000000000e+00
9.208451509475708008e-01,7.915485650300979614e-02,0.000000000000000000e+00
7.886034250259399414e-02,9.211396574974060059e-01,1.000000000000000000e+00
2.539393901824951172e-01,7.460606098175048828e-01,1.000000000000000000e+00
1.496710777282714844e-01,8.503289222717285156e-01,1.000000000000000000e+00
9.398895502090454102e-01,6.011043116450309753e-02,0.000000000000000000e+00
1.736735701560974121e-01,8.263264298439025879e-01,1.000000000000000000e+00
9.013229012489318848e-01,9.867707639932632446e-02,0.000000000000000000e+00
9.398304224014282227e-01,6.016956642270088196e-02,0.000000000000000000e+00
8.944159150123596191e-01,1.055840700864791870e-01,0.000000000000000000e+00
9.331506490707397461e-02,9.066849350929260254e-01,1.000000000000000000e+00
2.338649630546569824e-01,7.661350369453430176e-01,1.000000000000000000e+00
3.669981956481933594e-01,6.330018043518066406e-01,1.000000000000000000e+00
6.898094415664672852e-01,3.101905286312103271e-01,0.000000000000000000e+00
1.298440694808959961e-01,8.701559305191040039e-01,1.000000000000000000e+00
7.220758795738220215e-01,2.779241204261779785e-01,0.000000000000000000e+00
9.304256439208984375e-01,6.957433372735977173e-02,0.000000000000000000e+00
6.375417709350585938e-01,3.624581992626190186e-01,0.000000000000000000e+00
9.390046000480651855e-01,6.099540367722511292e-02,0.000000000000000000e+00
8.262447714805603027e-01,1.737552434206008911e-01,0.000000000000000000e+00
7.221955060958862305e-01,2.778045237064361572e-01,0.000000000000000000e+00
8.687191009521484375e-01,1.312808990478515625e-01,0.000000000000000000e+00
4.110308289527893066e-01,5.889691710472106934e-01,1.000000000000000000e+00
3.190279006958007812e-02,9.680972099304199219e-01,1.000000000000000000e+00
8.790954351425170898e-01,1.209045350551605225e-01,0.000000000000000000e+00
4.060609936714172363e-01,5.939390063285827637e-01,1.000000000000000000e+00
1.345856189727783203e-01,8.654143810272216797e-01,1.000000000000000000e+00
9.408059120178222656e-01,5.919410660862922668e-02,0.000000000000000000e+00
4.132163524627685547e-02,9.586783647537231445e-01,1.000000000000000000e+00
2.912969589233398438e-01,7.087030410766601562e-01,1.000000000000000000e+00
7.954902648925781250e-01,2.045097649097442627e-01,0.000000000000000000e+00
7.542247176170349121e-01,2.457752972841262817e-01,0.000000000000000000e+00
4.183139204978942871e-01,5.816860795021057129e-01,1.000000000000000000e+00
9.575348496437072754e-01,4.246514290571212769e-02,0.000000000000000000e+00
3.882884979248046875e-01,6.117115020751953125e-01,1.000000000000000000e+00
9.330686926841735840e-01,6.693131476640701294e-02,0.000000000000000000e+00
7.789276242256164551e-01,2.210723757743835449e-01,0.000000000000000000e+00
2.162348628044128418e-01,7.837651371955871582e-01,1.000000000000000000e+00
8.117711544036865234e-01,1.882288306951522827e-01,0.000000000000000000e+00
9.736679792404174805e-01,2.633204683661460876e-02,0.000000000000000000e+00
8.379060626029968262e-01,1.620939373970031738e-01,0.000000000000000000e+00
1.788208484649658203e-01,8.211791515350341797e-01,1.000000000000000000e+00
3.725466728210449219e-01,6.274533271789550781e-01,1.000000000000000000e+00
9.677236676216125488e-01,3.227632492780685425e-02,0.000000000000000000e+00
1.114052534103393555e-01,8.885947465896606445e-01,1.000000000000000000e+00
9.292378425598144531e-01,7.076217234134674072e-02,0.000000000000000000e+00
5.040407180786132812e-03,9.949595928192138672e-01,1.000000000000000000e+00
9.220880270004272461e-01,7.791194319725036621e-02,0.000000000000000000e+00
9.651866555213928223e-01,3.481332957744598389e-02,0.000000000000000000e+00
5.423644781112670898e-01,4.576355516910552979e-01,0.000000000000000000e+00
8.951844573020935059e-01,1.048155277967453003e-01,0.000000000000000000e+00
9.857428073883056641e-01,1.425718422979116440e-02,0.000000000000000000e+00
8.473509550094604492e-02,9.152649044990539551e-01,1.000000000000000000e+00
5.804874897003173828e-01,4.195125401020050049e-01,0.000000000000000000e+00
9.902582168579101562e-01,9.741801768541336060e-03,0.000000000000000000e+00
5.607610940933227539e-01,4.392388761043548584e-01,0.000000000000000000e+00
9.153430461883544922e-01,8.465696871280670166e-02,0.000000000000000000e+00
9.376086592674255371e-01,6.239134445786476135e-02,0.000000000000000000e+00
9.741375446319580078e-01,2.586245909333229065e-02,0.000000000000000000e+00
9.487648606300354004e-01,5.123513564467430115e-02,0.000000000000000000e+00
5.291879177093505859e-02,9.470812082290649414e-01,1.000000000000000000e+00
9.659944772720336914e-01,3.400554135441780090e-02,0.000000000000000000e+00
9.829530715942382812e-01,1.704693958163261414e-02,0.000000000000000000e+00
2.747562527656555176e-01,7.252437472343444824e-01,1.000000000000000000e+00
9.599264264106750488e-01,4.007359221577644348e-02,0.000000000000000000e+00
1.379187703132629395e-01,8.620812296867370605e-01,1.000000000000000000e+00
1.369861960411071777e-01,8.630138039588928223e-01,1.000000000000000000e+00
5.370904207229614258e-01,4.629095494747161865e-01,0.000000000000000000e+00
9.018128514289855957e-01,9.818716347217559814e-02,0.000000000000000000e+00
6.712423563003540039e-01,3.287576735019683838e-01,0.000000000000000000e+00
4.027078151702880859e-01,5.972921848297119141e-01,1.000000000000000000e+00
6.919544935226440430e-01,3.080455064773559570e-01,0.000000000000000000e+00
6.940944194793701172e-01,3.059055805206298828e-01,0.000000000000000000e+00
9.318333268165588379e-01,6.816669553518295288e-02,0.000000000000000000e+00
8.222203254699707031e-01,1.777796894311904907e-01,0.000000000000000000e+00
9.002607464790344238e-01,9.973923861980438232e-02,0.000000000000000000e+00
9.695855975151062012e-01,3.041438385844230652e-02,0.000000000000000000e+00
9.386252760887145996e-01,6.137470155954360962e-02,0.000000000000000000e+00
6.203317642211914062e-01,3.796682059764862061e-01,0.000000000000000000e+00
8.126901388168334961e-01,1.873098462820053101e-01,0.000000000000000000e+00
8.920066952705383301e-01,1.079933047294616699e-01,0.000000000000000000e+00
1.347432732582092285e-01,8.652567267417907715e-01,1.000000000000000000e+00
6.743887662887573242e-01,3.256112039089202881e-01,0.000000000000000000e+00
9.394763708114624023e-01,6.052364408969879150e-02,0.000000000000000000e+00
7.593673467636108398e-01,2.406326681375503540e-01,0.000000000000000000e+00
9.119377136230468750e-01,8.806227147579193115e-02,0.000000000000000000e+00
6.686359643936157227e-01,3.313640058040618896e-01,0.000000000000000000e+00
4.959142208099365234e-01,5.040857791900634766e-01,1.000000000000000000e+00
8.946076631546020508e-01,1.053923517465591431e-01,0.000000000000000000e+00
9.456391930580139160e-01,5.436079949140548706e-02,0.000000000000000000e+00
4.258220195770263672e-01,5.741779804229736328e-01,1.000000000000000000e+00
7.403391599655151367e-01,2.596608400344848633e-01,0.000000000000000000e+00
3.125507235527038574e-01,6.874492764472961426e-01,1.000000000000000000e+00
8.287993669509887695e-01,1.712006181478500366e-01,0.000000000000000000e+00
8.194012641906738281e-01,1.805987358093261719e-01,0.000000000000000000e+00
5.018031597137451172e-02,9.498196840286254883e-01,1.000000000000000000e+00
5.329372286796569824e-01,4.670627713203430176e-01,0.000000000000000000e+00
8.163762688636779785e-01,1.836237162351608276e-01,0.000000000000000000e+00
9.181662201881408691e-01,8.183376491069793701e-02,0.000000000000000000e+00
9.023516178131103516e-01,9.764840453863143921e-02,0.000000000000000000e+00
9.580912590026855469e-01,4.190876707434654236e-02,0.000000000000000000e+00
9.257717728614807129e-01,7.422821968793869019e-02,0.000000000000000000e+00
2.911001443862915039e-02,9.708899855613708496e-01,1.000000000000000000e+00
2.763444781303405762e-01,7.236555218696594238e-01,1.000000000000000000e+00
9.314846396446228027e-01,6.851536780595779419e-02,0.000000000000000000e+00
9.101936817169189453e-01,8.980633318424224854e-02,0.000000000000000000e+00
3.641372919082641602e-01,6.358627080917358398e-01,1.000000000000000000e+00
6.300972700119018555e-01,3.699027299880981445e-01,0.000000000000000000e+00
7.149362564086914062e-01,2.850637435913085938e-01,0.000000000000000000e+00
8.714509010314941406e-01,1.285490989685058594e-01,0.000000000000000000e+00
9.207751154899597168e-01,7.922489941120147705e-02,0.000000000000000000e+00
3.186681866645812988e-01,6.813318133354187012e-01,1.000000000000000000e+00
8.548367619514465332e-01,1.451632380485534668e-01,0.000000000000000000e+00
3.337818384170532227e-02,9.666218161582946777e-01,1.000000000000000000e+00
9.315018057823181152e-01,6.849818676710128784e-02,0.000000000000000000e+00
2.416409850120544434e-01,7.583590149879455566e-01,1.000000000000000000e+00
9.935535192489624023e-01,6.446492858231067657e-03,0.000000000000000000e+00
8.598242998123168945e-01,1.401757001876831055e-01,0.000000000000000000e+00
3.417472243309020996e-01,6.582527756690979004e-01,1.000000000000000000e+00
8.048499822616577148e-01,1.951500475406646729e-01,0.000000000000000000e+00
3.850590586662292480e-01,6.149409413337707520e-01,1.000000000000000000e+00
9.180108904838562012e-01,8.198911696672439575e-02,0.000000000000000000e+00
4.349849820137023926e-01,5.650150179862976074e-01,1.000000000000000000e+00
9.735073447227478027e-01,2.649263851344585419e-02,0.000000000000000000e+00
9.466000795364379883e-01,5.339994281530380249e-02,0.000000000000000000e+00
6.320439577102661133e-01,3.679560720920562744e-01,0.000000000000000000e+00
8.677639365196228027e-01,1.322360783815383911e-01,0.000000000000000000e+00
8.134320378303527832e-01,1.865679621696472168e-01,0.000000000000000000e+00
9.193741083145141602e-01,8.062589913606643677e-02,0.000000000000000000e+00
9.546483159065246582e-01,4.535166546702384949e-02,0.000000000000000000e+00
3.891377449035644531e-01,6.108622550964355469e-01,1.000000000000000000e+00
9.561893939971923828e-01,4.381059855222702026e-02,0.000000000000000000e+00
4.178446531295776367e-02,9.582155346870422363e-01,1.000000000000000000e+00
9.059133529663085938e-01,9.408664703369140625e-02,0.000000000000000000e+00
8.785548806190490723e-01,1.214451342821121216e-01,0.000000000000000000e+00
2.557756304740905762e-01,7.442243695259094238e-01,1.000000000000000000e+00
9.751275777816772461e-01,2.487239800393581390e-02,0.000000000000000000e+00
6.299898028373718262e-01,3.700101971626281738e-01,0.000000000000000000e+00
5.147681832313537598e-01,4.852318167686462402e-01,0.000000000000000000e+00
9.941294193267822266e-01,5.870606750249862671e-03,0.000000000000000000e+00
3.036266565322875977e-01,6.963733434677124023e-01,1.000000000000000000e+00
8.553586006164550781e-01,1.446414142847061157e-01,0.000000000000000000e+00
9.694254994392395020e-01,3.057450056076049805e-02,0.000000000000000000e+00
9.246315956115722656e-01,7.536841183900833130e-02,0.000000000000000000e+00
9.408566951751708984e-01,5.914328247308731079e-02,0.000000000000000000e+00
9.878376722335815430e-01,1.216234266757965088e-02,0.000000000000000000e+00
3.092056512832641602e-01,6.907943487167358398e-01,1.000000000000000000e+00
3.432679176330566406e-01,6.567320823669433594e-01,1.000000000000000000e+00
2.176455855369567871e-01,7.823544144630432129e-01,1.000000000000000000e+00
7.657066583633422852e-01,2.342933714389801025e-01,0.000000000000000000e+00
7.208111286163330078e-01,2.791888415813446045e-01,0.000000000000000000e+00
9.631751179695129395e-01,3.682485967874526978e-02,0.000000000000000000e+00
9.828370213508605957e-01,1.716295629739761353e-02,0.000000000000000000e+00
9.804948568344116211e-01,1.950517296791076660e-02,0.000000000000000000e+00
5.695161819458007812e-01,4.304838478565216064e-01,0.000000000000000000e+00
5.662254095077514648e-01,4.337746202945709229e-01,0.000000000000000000e+00
8.182183504104614258e-01,1.817816346883773804e-01,0.000000000000000000e+00
9.635992050170898438e-01,3.640076518058776855e-02,0.000000000000000000e+00
9.602862596511840820e-01,3.971376642584800720e-02,0.000000000000000000e+00
9.503306150436401367e-01,4.966941475868225098e-02,0.000000000000000000e+00
7.864813208580017090e-01,2.135186791419982910e-01,0.000000000000000000e+00
4.659351706504821777e-01,5.340648293495178223e-01,1.000000000000000000e+00
9.090045690536499023e-01,9.099544584751129150e-02,0.000000000000000000e+00
5.662965178489685059e-01,4.337034821510314941e-01,0.000000000000000000e+00
8.715654015541076660e-01,1.284345984458923340e-01,0.000000000000000000e+00
9.961621165275573730e-01,3.837905125692486763e-03,0.000000000000000000e+00
1.137360334396362305e-01,8.862639665603637695e-01,1.000000000000000000e+00
9.849059581756591797e-01,1.509404927492141724e-02,0.000000000000000000e+00
8.780465722084045410e-01,1.219534501433372498e-01,0.000000000000000000e+00
6.880867481231689453e-01,3.119132816791534424e-01,0.000000000000000000e+00
2.831651568412780762e-01,7.168348431587219238e-01,1.000000000000000000e+00
6.235726475715637207e-01,3.764273524284362793e-01,0.000000000000000000e+00
5.743579864501953125e-01,4.256420433521270752e-01,0.000000000000000000e+00
9.632148146629333496e-01,3.678515926003456116e-02,0.000000000000000000e+00
9.518744945526123047e-01,4.812552034854888916e-02,0.000000000000000000e+00
3.857058286666870117e-02,9.614294171333312988e-01,1.000000000000000000e+00
4.882967472076416016e-01,5.117032527923583984e-01,1.000000000000000000e+00
6.722230315208435059e-01,3.277769684791564941e-01,0.000000000000000000e+00
5.997239947319030762e-01,4.002760052680969238e-01,0.000000000000000000e+00
9.281569719314575195e-01,7.184301316738128662e-02,0.000000000000000000e+00
5.576894879341125488e-01,4.423105120658874512e-01,0.000000000000000000e+00
3.962357044219970703e-01,6.037642955780029297e-01,1.000000000000000000e+00
7.368851900100708008e-01,2.631147801876068115e-01,0.000000000000000000e+00
8.963500261306762695e-01,1.036499962210655212e-01,0.000000000000000000e+00
9.228930473327636719e-01,7.710697501897811890e-02,0.000000000000000000e+00
2.127910256385803223e-01,7.872089743614196777e-01,1.000000000000000000e+00
9.939951300621032715e-01,6.004873663187026978e-03,0.000000000000000000e+00
4.849317073822021484e-01,5.150682926177978516e-01,1.000000000000000000e+00
7.916508913040161133e-01,2.083490937948226929e-01,0.000000000000000000e+00
7.251935005187988281e-01,2.748064696788787842e-01,0.000000000000000000e+00
6.790996193885803223e-01,3.209003806114196777e-01,0.000000000000000000e+00
7.149003744125366211e-01,2.850996255874633789e-01,0.000000000000000000e+00
5.567137002944946289e-01,4.432862997055053711e-01,0.000000000000000000e+00
8.808994889259338379e-01,1.191004961729049683e-01,0.000000000000000000e+00
8.020209670066833496e-01,1.979790478944778442e-01,0.000000000000000000e+00
